quantity,item_value,description,ocid
1.0,5000.0,"SERVICIOS DE VENTA O ARRENDAMIENTO PARA ANUNCIAR LOS DERECHOS EN TORNEOS, ESTADIOS, ETC.",ocds-5wno2w-RE-EMMAIPC-002-2022-388889
1.0,129728.0,SERVICIOS DE PRODUCCION DE EVENTOS,ocds-5wno2w-RE-OACL-GPM-001-2022-2609
1.0,32000.0,SERVICIOS DE PRODUCCION Y PRESENTACION PARA REPRESENTACIONES ARTISTICAS LUZ Y SONIDO,ocds-5wno2w-RE-OACL-GADMCP-01-20-94782
1.0,6635.0,"SERVICIOS AUXILIARES DE ESPECTACULOS N.C.P (ORGANIZACION DE EVENTO SOCIAL, CULTURAL, DESFILE, ETC,)",ocds-5wno2w-RE-OACL-GADMIPA-003--30228
1.0,188266.22,INSUMOS PARA ANATOMIA PATOLOGICA,ocds-5wno2w-RE-PU-HJCA-L-92-2022-87497
1.0,13824.69,EQUIPOS DE ENDOSCOPIA DIGITAL (VIDEOENDOSCOPIO),ocds-5wno2w-RE-PU-HAGP-004-2022.-17993
1.0,45663.03,SERVICIOS DE MANTENIMIENTO Y REPARACION DE MOTORES Y TURBINAS (EXCEPTO MOTORES DE MOTOCICLETAS),ocds-5wno2w-RERA-EMAPAST-01-2022-375563
1.0,8884.65,"SERVICIOS DE RECOGIDA, TRANSPORTE Y ENTREGA DE CARTAS, PAQUETES Y BULTOS PARA DESTINATARIOS NACIONALES O EXTRANJEROS PRESTADOS POR MENSAJEROS QUE UTILICEN UNO O MAS MEDIOS DE TRANSPORTE, DIFERENTES DE LOS SERVICIOS PRESTADOS POR LAS ADMINISTRACIONES NACIO",ocds-5wno2w-RE-TC-DP-001-2022-306172
1080.0,,LECHE EN POLVO (FORMULAS INFANTILES),ocds-5wno2w-R-SIE-CZS5-003-2022-427936
1.0,,ACIDO URICO,ocds-5wno2w-RSIE-DD09D20-04-2022-131240
1.0,,SERVICIOS DE MANTENIMIENTO Y REPARACION DE EQUIPO DE MEDICINA,ocds-5wno2w-SIE-01D03-016-2022-130055
1.0,,"SERVICIO DE VIGILANCIA FISICA CON MEDIO HUMANO, SIN ARMA",ocds-5wno2w-SIE-02D02-12-2022-18829
543.0,,SEMILLA DE RYGRASS AZUL ORCHORO,ocds-5wno2w-SIE-AGRO-2022-004-382354
3214.0,,"PRODUCTOS DE ABONOS ANIMALES O VEGETALES, NITRATO DE SODIO, CARNALITA, SILVITA Y OTRAS SALES NATURALES DE POTASIO EN BRUTO EN TABLETAS O FORMAS ANALOGAS O EN ENVASES.",ocds-5wno2w-SIE-AGRO-2022-005-382354
1.0,,SERVICIOS DE FORJADO DE METALES,ocds-5wno2w-SIE-CACMQ-007-2022-41357
1.0,,EQUIPOS DE GIMNASIA,ocds-5wno2w-SIE-CBE-002-2022-320888
12.0,,ACCESORIOS Y PARTES DE ALARMAS ELECTRONICAS,ocds-5wno2w-SIE-CCSCG-001-2022-350290
1.0,,ALOPURINOL,ocds-5wno2w-SIE-CCQAHDEJL-025-22-110887
4.0,,TONER ,ocds-5wno2w-SIE-CEDMT-002-2022-86459
86935.0,,MEDIDORES DE ENERGIA ELECTRICA PARA SERVICIO RESIDENCIAL,ocds-5wno2w-SIE-CNELGYE-014-2022-462114
464.0,,OBTENIDOS DE MINERALES BITUMINOSOS (EXCEPTO LOS CRUDOS).,ocds-5wno2w-SIE-COLOG25-005-2022-76452
20.0,,KIT DE RECARGA PARA CARTUCHO,ocds-5wno2w-SIE-COMIL1-005-2022-818296
1440.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-CSBC-003-2022-63433
1.0,,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",ocds-5wno2w-SIE-CZ4MIES-2022-001-20852
1.0,,DETECTOR DE CARIES,ocds-5wno2w-SIE-DD09D20-001-2022-131240
1.0,,"LIMPIEZA Y DESINFECCION A VAPOR DE AMBIENTES HOSPITALARIOS (QUIROFANOS, SALA DE EMERGECIAS, ETC)",ocds-5wno2w-SIE-DD17D10-031-2022-68925
1.0,,SERVICIO DE TRANSPORTE COMERCIAL ESCOLAR CON CONDUCTOR,ocds-5wno2w-SIE-DDCGE-003-2022-533059
1.0,,QUIMICOS PARA TRATAMIENTO DE AGUA,ocds-5wno2w-SIE-EFS-009-2022-90123
180.0,,FUSIBLES PARA VOLTAJES SUPERIORES A 1000 V:   CAJETINES  DE  FUSIBLES.,ocds-5wno2w-SIE-ELEPCO-030-2022-32043
1.0,,SERVICIO DE IMPRESION DE DOCUMENTOS ,ocds-5wno2w-SIE-EPAMIL-004-2022-873202
4.0,,"SERVICIOS COMERCIALES AL POR MAYOR, EXCEPTO LOS PRESTADOS A COMISION O POR CONTRATO, DE ARTICULOS DE FERRETERIA Y HERRAMIENTAS DE MANO",ocds-5wno2w-SIE-EPMMM-004-2022-585764
1.0,,SERVICIOS COMERCIALES AL POR MENOR DE MAQUINARIA Y EQUIPO  DE CONSTRUCCION E INGENIERIA CIVIL,ocds-5wno2w-SIE-GADCP-002-2022-34880
2.0,,AGUJA CON MANGO,ocds-5wno2w-SIE-GADCP-011-2022-34880
1.0,,"CEMENTO PORTLAND O GRIS: CEMENTO BLANCO, COLOREADO ARTIFICIALMENTE O NO",ocds-5wno2w-SIE-GADMCA-11-GADMCA-3680
1.0,,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-SIE-GADMCA-13-2022-3680
1.0,,SERVICIOS COMERCIALES AL POR MENOR DE  NEUMATICOS ,ocds-5wno2w-SIE-GADMCN-01-22-67188
1.0,,POLICLORURO DE ALUMINIO,ocds-5wno2w-SIE-GADMLA-019-2022-91040
1.0,,"SOFTWARE, PAQUETES Y APLICACIONES INFORMATICAS",ocds-5wno2w-SIE-GADMSI-02-2022-22797
1.0,,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-SIE-GADMSJY-008-2022-128490
5.0,,PARTES Y PIEZAS DE EQUIPO CAMINERO,ocds-5wno2w-SIE-GADPEO-04-2022-17250
3432.0,,PIEDRA PARTIDA O TRITURADA,ocds-5wno2w-SIE-GADPP-68-2022-2426
1.0,,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-SIE-GADPRV-01-2022-126118
1.0,,"COSECHADORAS - TRILLADORAS COMBINADAS, DE TRACCION O AUTOPROPULSADAS.",ocds-5wno2w-SIE-GPL-008-2022-2470
1.0,,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",ocds-5wno2w-SIE-GADSDB-001-2022-112466
8.0,,SERVICIOS COMERCIALES AL POR MENOR DE  NEUMATICOS ,ocds-5wno2w-SIE-GADSIM-003-2022-113263
175000.0,,"Carbamazepina, Sólido oral, 200 mg, Caja x blíster/ristra",ocds-5wno2w-SIE-HAGP-043-2022-17993
1.0,,PUNTO DE SERVICIO INSTITUCIONAL  DE 24 HORAS PERMANENTE CON ARMA LETAL,ocds-5wno2w-SIE-HBP-2022-0001-471388
70.0,,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS COMESTIBLES N.C.P. EN TIENDAS NO ESPECIALIZADAS,ocds-5wno2w-SIE-HBP-2022-0002-471388
5000.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-HBP-2022-0003-471388
9.0,,REACTIVOS PARA ANALISIS CELULAR,ocds-5wno2w-SIE-HBP-2022-0004-471388
1.0,,"Cloruro de sodio, Líquido parenteral, 0,9 %, Funda/bolsa flexible y autocolapsable x 100 mL con sobrefunda sellada herméticamente.",ocds-5wno2w-SIE-HEJCA-F-112-2022-87497
1.0,, SERVICIOS DE MANTENIMIENTO Y REPARACION DE OTRO EQUIPO ELECTRICO N.C.P.,ocds-5wno2w-SIE-HGNDC-030-2022-2703
58.0,,"Fosfolípidos naturales (Surfactante pulmonar), Líquido intratraqueal, 27 mg/mL, Caja x vial(es) x 5 mL",ocds-5wno2w-SIE-HG-QUE-013-2022-782624
2.0,,TONER ,ocds-5wno2w-SIE-HIAL-0061-2022-8458
1.0,,SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS DE FERRETERIA Y HERRAMIENTAS DE MANO TIENDAS NO ESPECIALIZADAS,ocds-5wno2w-SIE-HJMVIT-0042-2022-15857
1.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-HMNSM-008-2022-94997
432.0,,"Caspofungina, Sólido parenteral, 50 mg, Caja x vial (es)",ocds-5wno2w-SIE-HTMC-015-2022-2810
1.0,,"SERVICIOS CONSISTENTES EN PROPORCIONAR PERSONAL DE VIGILANCIA ALQUILADO PARA LA PROTECCION PERSONAL Y PRIVADA, DE PROPIEDADES INDUSTRIALES Y COMERCIALES, CONTRA EL FUEGO, EL ROBO, LOS ACTOS DE VANDALISMO O EL ALLANAMIENTO COMO SERVICIO DE VIGILANCIA E INS",ocds-5wno2w-SIE-MDMQ-SN-018-2022-41357
45.0,,OTROS MEDICAMENTOS NCP PARA USO VETERINARIO PRESENTADOS EN DOSIS MEDIDAS O EN ENVASES PARA LA VENTA AL POR MAYOR O AL POR MENOR,ocds-5wno2w-SIE-RE-09D15-04-2022-152128
250.0,,"Ceftriaxona, Sólido parenteral, 1 000 mg, Caja x vial(es) con diluyente - Caja x vial(es)",ocds-5wno2w-SIE-RE-09D15-01-2022-152128
2000.0,,"Alopurinol, Sólido oral, 300 mg, Caja x blíster/ristra",ocds-5wno2w-SIE-RE-09D15-06-2022-152128
1.0,,REACTIVOS COMPUESTOS PARA DIAGNOSTICO O LABORATORIO N.C.P.: SOBRE SOPORTE DE PAPEL O CARTON.,ocds-5wno2w-SIERE-13D11-005-2022-9676
1.0,,ANTI-D,ocds-5wno2w-SIE-RE-14D06-08-2022-17945
1.0,,"Diazepam, Líquido parenteral, 5 mg/mL, Caja x ampolla(s) x 2 mL",ocds-5wno2w-SIERE-13D11-008-2022-9676
1.0,,ACIDO URICO,ocds-5wno2w-SIE-RE-HANM-002-2022-59086
1.0,,"Ibuprofeno, Sólido oral, 400 mg, Caja x blíster/ristra",ocds-5wno2w-SIE-RE-HSCJ-011-2022-68807
23.0,,TARJETA DE VIDEO,ocds-5wno2w-SIE-SIS-CZ6-004-2022-553007
30.0,0.4928,MARCADOR PERMANENTE NEGRO PUNTA REDONDA,ocds-5wno2w-CE-20220002232905-54001
2.0,14.6384,TINTA CIAN IMPRESORA MODELO 3,ocds-5wno2w-CE-20220002233571-232585
20.0,1.09312,VINCHAS METALICAS DE CARPETA CAJA DE 50 U,ocds-5wno2w-CE-20220002232904-54001
5.0,203.168,NEUMATICO 265/65R17 112T TODA POSICION APLICACION TODO TERRENO,ocds-5wno2w-CE-20220002233274-320888
50.0,0.08848,SOBRE MANILA F6,ocds-5wno2w-CE-20220002232903-54001
15.0,167.552,NEUMATICO 245/75R16 111S TODA POSICION APLICACION REGIONAL,ocds-5wno2w-CE-20220002233273-320888
35.0,0.8736,PARES DE PILAS AA (ALCALINA),ocds-5wno2w-CE-20220002232906-54001
4.0,91.279989,TINTA AMARILLA IMPRESORA MODELO 2,ocds-5wno2w-CE-20220002233035-54383
20.0,2.8784,JABON DE TOCADOR LIQUIDO CON VALVULA 1000 ML,ocds-5wno2w-CE-20220002232926-54001
12.0,619.7296,NEUMATICO 295/80R22.5 152/148K DIRECCION APLICACION SERVICIO SEVERO TODA POSICION (DESTAPADO/ASFALTO) Construccion,ocds-5wno2w-CE-20220002232937-329825
415.0,0.3808,FOLDER COLGANTE VARIOS COLORES,ocds-5wno2w-CE-20220002232895-54001
95.0,1.6576,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS,ocds-5wno2w-CE-20220002232854-539196
18.0,511.2128,NEUMATICO 295/80R22.5 152/148M DIRECCION APLICACION REGIONAL,ocds-5wno2w-CE-20220002233534-2578
10.0,1.568,CRAYONES ESCOLARES JUMBO GIGANTE 12 COLORES,ocds-5wno2w-CE-20220002233296-120171
4.0,572.1856,NEUMATICO 12R22.5 APLICACION SERVICIO SEVERO TODA POSICION,ocds-5wno2w-CE-20220002233272-320888
20.0,3.36,"NOTAS ADHESIVAS CUBO DE 5 COLORES 3X3""",ocds-5wno2w-CE-20220002232908-54001
36.0,0.5152,CARPETAS PLASTICAS UN LADO TRANSPARENTE,ocds-5wno2w-CE-20220002233327-33182
3.0,0.2128,CLIPS STANDAR 32 MM METALICOS,ocds-5wno2w-CE-20220002232855-539196
8.0,1.3776,ATOMIZADOR 500 CC,ocds-5wno2w-CE-20220002233450-33182
41.0,7.14,PAPELERA METALICA 2 SERVICIOS,ocds-5wno2w-CE-20220002233346-28990
400.0,0.13216,CARPETAS FOLDER DE CARTULINA MANILA (VINCHA INCLUIDA),ocds-5wno2w-CE-20220002232924-54001
50.0,0.5376,REGLA METALICA 30 CM,ocds-5wno2w-CE-20220002233311-120171
30.0,0.448,MARCADOR PERMANENTE AZUL PUNTA REDONDA,ocds-5wno2w-CE-20220002232907-54001
14850.0,1.4448,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20220002233115-924541
1.0,0.51968,MARCADOR PARA CD,ocds-5wno2w-CE-20220002233526-86018
8000.0,0.67,Ácido tranexámico,ocds-5wno2w-CE-20220002232860-77933
10.0,2.4528,PAÑO DE LIMPIEZA PARA SUPERFICIES 10 UNIDADES,ocds-5wno2w-CE-20220002233453-33182
30.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20220002232834-480287
5000.0,0.01881,Dimenhidrinato,ocds-5wno2w-CE-20220002232861-77933
12.0,0.900592,ESPIRALES A-4 DE 9 MM PAQUETE X 50 U,ocds-5wno2w-CE-20220002233389-28990
7.0,161.952,NEUMATICO 225/75R16 108Q TODA POSICION APLICACION TODO TERRENO,ocds-5wno2w-CE-20220002233275-320888
50.0,0.8624,CERA PARA DEDOS/ CREMA CONTAR BILLETES (MEDIANA),ocds-5wno2w-CE-20220002233309-120171
57000.0,0.4928,ADOQUINES HEXAGONALES DE CONCRETO  400 KG/CM2 DE RESISITENCIA,ocds-5wno2w-CE-20220002232814-21655
12.0,1.12,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002232818-51620
4.0,30.6096,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,ocds-5wno2w-CE-20220002232818-51620
1156.0,12.6224,SERVICIOS DE ALMUERZOS Y REFRIGERIOS PARA INSTITUCIONES,ocds-5wno2w-CE-20220002233582-2733
2.0,14.504,DISPENSADOR DE JABON LIQUIDO CON BOTELLA RELLENABLE HASTA DE 800 ML,ocds-5wno2w-CE-20220002233473-33182
2.0,5.376,GRAPADORA NORMAL METALICA GRANDE,ocds-5wno2w-CE-20220002233524-86018
1.0,1.8704,LAPIZ HB CON GOMA CAJA 12 UNIDADES,ocds-5wno2w-CE-20220002233523-86018
83.0,34.7872,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002232816-101441
3.0,0.50736,CLIPS STANDAR 43 MM METALICOS,ocds-5wno2w-CE-20220002233522-86018
300.0,0.6,Estradiol valerato + Noretisterona enantato,ocds-5wno2w-CE-20220002232859-77933
68.0,1.6688,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS,ocds-5wno2w-CE-20220002233521-86018
2.0,13.1376,DISPENSADOR DE TOALLAS DE MANO EN Z,ocds-5wno2w-CE-20220002233474-33182
20.0,3.92,DESINFECTANTE AMONIO CUATERNARIO GALON,ocds-5wno2w-CE-20220002232928-54001
60.0,62.776,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233144-24882
378.0,16.8448,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,ocds-5wno2w-CE-20220002233053-36463
945.0,1.12,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002233053-36463
567.0,9.912,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002233053-36463
567.0,19.8352,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,ocds-5wno2w-CE-20220002233053-36463
20.0,2.4976,GRAPADORA PEQUENA METALICA,ocds-5wno2w-CE-20220002232909-54001
115.0,0.13216,CARPETAS FOLDER DE CARTULINA MANILA (VINCHA INCLUIDA),ocds-5wno2w-CE-20220002233525-86018
110.0,0.347088,CD S GRABABLES CON CAJA CD-R,ocds-5wno2w-CE-20220002233418-28990
15.0,0.933296,TINTA CORRECTORA TIPO ESFERO,ocds-5wno2w-CE-20220002232896-54001
14.0,101.7856,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233583-44856
6.0,560.0,NEUMATICO 12R22.5 152/148L DIRECCION APLICACION REGIONAL TRACCION,ocds-5wno2w-CE-20220002233276-320888
12.0,18.5472,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002233041-114062
20.0,4.564,FLASH MEMORY 16 GB,ocds-5wno2w-CE-20220002233310-120171
500.0,1.5344,ARCHIVADOR DE CARTON NO. 15 CON TAPA,ocds-5wno2w-CE-20220002233295-120171
60.0,50.8144,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233142-24882
4.0,101.7856,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233142-24882
60.0,50.8144,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233157-24882
60.0,62.776,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233157-24882
53.0,97.2608,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233157-24882
40.0,41.5856,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233157-24882
20.0,2.968,"HIPOCLORITO DE SODIO AL 5 POR CIENTO, GALON",ocds-5wno2w-CE-20220002232930-54001
6.0,9.1056,GORRA AZUL OSCURO,ocds-5wno2w-CE-20220002233042-114062
50.0,3.7856,SUAVIZANTE DE ROPA GALON,ocds-5wno2w-CE-20220002233212-526842
8.0,111.272,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233158-24882
53.0,97.2608,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233159-24882
60.0,60.3568,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233143-24882
2.0,1.6688,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS,ocds-5wno2w-CE-20220002233031-114196
17.0,9.912,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002232833-480287
50.0,0.09968,SOBRE MANILA F5,ocds-5wno2w-CE-20220002232923-54001
50.0,0.3808,ESTILETE GRANDE,ocds-5wno2w-CE-20220002233304-120171
10.0,196.0,ESCRITORIO L MINKA I 1500MM X 1500MM,ocds-5wno2w-CE-20220002233052-399652
2.0,141.792,NEUMATICO 225/70R16 103T TODA POSICION APLICACION TODO TERRENO,ocds-5wno2w-CE-20220002233058-549451
500.0,0.06608,SOBRE MANILA F4,ocds-5wno2w-CE-20220002233305-120171
300.0,0.42336,NOTAS ADHESIVAS GRANDES 3X3 PULG.,ocds-5wno2w-CE-20220002233306-120171
24.0,9.912,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002233199-20819
86.0,62.776,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233246-24882
60.0,60.3568,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233166-24882
856.0,12.6224,SERVICIOS DE ALMUERZOS Y REFRIGERIOS PARA INSTITUCIONES,ocds-5wno2w-CE-20220002233197-35143
69.0,0.53424,RESALTADORES VARIOS COLORES,ocds-5wno2w-CE-20220002233588-20811
69.0,0.682528,GRAPAS 26/6 CAJA DE 5000 U,ocds-5wno2w-CE-20220002233604-20811
69.0,0.5376,MARCADOR TIZA LIQUIDA PUNTA  GRUESA VARIOS COLORES,ocds-5wno2w-CE-20220002233602-20811
23.0,1.176,TIJERA GRANDE DE 8 PULG.,ocds-5wno2w-CE-20220002233601-20811
69.0,0.4928,MARCADOR PERMANENTE ROJO PUNTA REDONDA,ocds-5wno2w-CE-20220002233600-20811
62.0,62.776,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233244-24882
60.0,50.8144,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233165-24882
1.0,40.0288,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233165-24882
65.0,30.5648,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233164-24882
18.0,74.479989,TINTA NEGRA IMPRESORA MODELO 2,ocds-5wno2w-CE-20220002233043-41357
686.0,1.12,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002233196-28990
69.0,1.6576,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS,ocds-5wno2w-CE-20220002233603-20811
10.0,3.89424,SOBRE PARA CD PAQUETE X 100 UNIDADES,ocds-5wno2w-CE-20220002233303-120171
4.0,74.479989,TINTA NEGRA IMPRESORA MODELO 2,ocds-5wno2w-CE-20220002233038-54383
16.0,142.688,NEUMATICO 235/75R15 104/101Q TODA POSICION APLICACION TODO TERRENO,ocds-5wno2w-CE-20220002233536-2578
2.0,2.7776,LIBRO DE ACTAS (BITACORA) DE 100 HOJAS,ocds-5wno2w-CE-20220002233529-86018
100.0,1.65424,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS,ocds-5wno2w-CE-20220002232922-54001
40.0,0.13104,BORRADOR (MEDIANO) PARA LAPIZ,ocds-5wno2w-CE-20220002232902-54001
115.0,6.0536,MOUSE PAD CON APOYA MUNECAS DE GEL,ocds-5wno2w-CE-20220002232875-2438
8.0,168.168,NEUMATICO 245/70R16 107S TODA POSICION APLICACION TODO TERRENO,ocds-5wno2w-CE-20220002232939-329825
8.0,56.7616,NEUMATICO 175/70R13 82T TODA POSICION APLICACION URBANA,ocds-5wno2w-CE-20220002232938-329825
36.0,37.22,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233224-24882
78.0,41.6864,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233222-24882
78.0,41.6864,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233221-24882
90.0,41.6864,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233220-24882
52.0,41.6864,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233219-24882
53.0,41.6864,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233218-24882
154.0,2.688,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002233217-48254
154.0,1.12,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002233217-48254
53.0,41.6864,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233216-24882
53.0,41.6864,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233215-24882
90.0,41.6864,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233214-24882
552.0,0.06608,SOBRE MANILA F4,ocds-5wno2w-CE-20220002233589-20811
43800.0,1.4448,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20220002232936-91576
41.0,19.98,CANASTA DE PRODUCTOS ALIMENTICIOS-FRUTAS FRESCAS,ocds-5wno2w-CE-20220002233179-12403
39.0,46.58,CANASTA DE PRODUCTOS CARNICOS Y HUEVOS,ocds-5wno2w-CE-20220002233179-12403
60.0,13.05,"OTROS PRODUCTOS A BASE DE CONSTITUYENTES NATURALES DE LA LECHE, INCLUSO AZUCARADOS O EDULCORADOS DE OTRO MODO N.C.P.:",ocds-5wno2w-CE-20220002233179-12403
66.0,16.43,"OTROS ALMIDONES: ALMIDON DE ARROZ, DE ARRURRUZ, DE PALMA DE SAGU, DE GRANOS DE OTROS CEREALES",ocds-5wno2w-CE-20220002233179-12403
53.0,17.85,CANASTA DE PRODUCTOS ALIMENTICIOS-LEGUMBRES-VERDURAS-HORTALIZAS FRESCAS,ocds-5wno2w-CE-20220002233179-12403
1.0,65.77,CANASTA DE ESPECIAS PURAS-PRODUCTOS PROCESADOS,ocds-5wno2w-CE-20220002233179-12403
26.0,87.1696,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233163-24882
15.0,91.279989,TINTA AMARILLA IMPRESORA MODELO 2,ocds-5wno2w-CE-20220002233044-41357
90.0,53.8496,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233267-24882
60.0,53.8496,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233258-24882
60.0,62.776,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233155-24882
30.0,65.3856,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233155-24882
1.0,45.8192,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20220002233156-24882
1330.0,1.12,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002233448-231932
370.0,0.56,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002233448-231932
86.0,39.0768,UNIFORME DE OFICINA,ocds-5wno2w-CE-20220002233448-231932
258.0,23.5312,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002233448-231932
64.0,25.9504,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002233448-231932
123.0,28.168,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002233448-231932
12.0,18.312,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002233286-960856
30949.0,0.4592,ADOQUINES EXAGONALES DE CONCRETO  350 KG/CM2 DE RESISITENCIA,ocds-5wno2w-CE-20220002233564-95614
19.0,29.2096,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002233446-152803
3357.0,1.4448,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20220002233565-2727
8.0,18.2224,UNIFORME DE OFICINA,ocds-5wno2w-CE-20220002233287-960856
1400.0,1.12,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002233447-231932
6000.0,0.56,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002233447-231932
58.0,38.6064,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,ocds-5wno2w-CE-20220002233447-231932
200.0,39.0768,UNIFORME DE OFICINA,ocds-5wno2w-CE-20220002233447-231932
65.0,80.3152,CHOMPAS,ocds-5wno2w-CE-20220002233447-231932
39.0,32.5696,CAMISAS,ocds-5wno2w-CE-20220002233447-231932
