quantity,item_value,description,ocid
98.0,0.616,"FUNDA DE BASURA DOMESTICA NEGRA 23""X28""*",ocds-5wno2w-CE-20200001823280-20948
6.0,0.448,ANILLOS ADHESIVOS REFUERZOS DE HOJAS PLÁSTICO 500U*,ocds-5wno2w-CE-20200001825375-40764
24.0,0.616,MARCADOR PERMANENTE ROJO PUNTA GRUESA*,ocds-5wno2w-CE-20200001823821-114954
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824827-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824828-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824829-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824830-362824
10.0,0.616,SEPARADORES PLÁSTICOS A4 FUNDA 10 U*,ocds-5wno2w-CE-20200001823820-114954
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824831-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824832-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824833-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824834-362824
5.0,2.24,APRIETA PAPELES TIPO PINZA 51 MM*,ocds-5wno2w-CE-20200001825374-40764
5.0,1.5344,APRIETA PAPELES TIPO PINZA 41 MM*,ocds-5wno2w-CE-20200001825373-40764
100.0,0.0784,SACAPUNTAS PEQUENO METALICO 1 SERVICIO*,ocds-5wno2w-CE-20200001825372-40764
50.0,1.12,GUANTES DE CAUCHO NO 8 BICOLOR*,ocds-5wno2w-CE-20200001823497-238940
100.0,0.2352,ESPONJA PARA LAVAR PLATOS FIBRA MIXTA*,ocds-5wno2w-CE-20200001823496-238940
300.0,0.8736,"CLORO LIQUIDO AL 5 POR CIENTO, LITRO*",ocds-5wno2w-CE-20200001823495-238940
80.0,1.2096,ESCOBA DE PLASTICO FIBRA SUAVE*,ocds-5wno2w-CE-20200001823494-238940
50.0,3.8528,DETERGENTE EN POLVO FUNDA DE 2 KG*,ocds-5wno2w-CE-20200001823493-238940
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823857-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823858-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823859-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823860-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823861-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823862-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823863-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823864-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823865-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823866-362824
40.0,0.6832,APRIETA PAPELES TIPO PINZA 25 MM*,ocds-5wno2w-CE-20200001825369-40764
6.0,20.16,GRAPADORA INDUSTRIAL PARA 200 HOJAS*,ocds-5wno2w-CE-20200001825370-40764
5.0,0.9296,APRIETA PAPELES TIPO PINZA 32 MM*,ocds-5wno2w-CE-20200001825371-40764
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824835-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824836-362824
2.0,1.288,MARCADORES ESCOLAR DE 12 COLORES PUNTA FINA*,ocds-5wno2w-CE-20200001823819-114954
24.0,0.4928,MARCADOR PERMANENTE AZUL PUNTA GRUESA*,ocds-5wno2w-CE-20200001823818-114954
5.0,4.427584,PAÑO DE LIMPIEZA PARA SUPERFICIES 10 UNIDADES*,ocds-5wno2w-CE-20200001824995-62519
40.0,2.8112,PAPEL HIGIENICO JUMBO DOBLE HOJA BLANCO 250 METROS*,ocds-5wno2w-CE-20200001824994-62519
40.0,2.2176,LIQUIDO (ACEITE) LIMPIA MUEBLES FRASCO 250 CC*,ocds-5wno2w-CE-20200001824492-30573
5.0,4.48,"HIPOCLORITO DE SODIO AL 10 POR CIENTO, GALON*",ocds-5wno2w-CE-20200001824822-76522
5.0,1.40056,ATOMIZADOR 500 CC*,ocds-5wno2w-CE-20200001824823-76522
50.0,1.176,TABLA PARA APUNTES (APOYAMANOS) PLÁSTICO*,ocds-5wno2w-CE-20200001825015-41357
500.0,0.2576,SEÑALADORES TIPO BANDERITAS*,ocds-5wno2w-CE-20200001825016-41357
100.0,0.0336,SOBRE MANILA F2*,ocds-5wno2w-CE-20200001825017-41357
100.0,0.0504,SOBRE MANILA F4*,ocds-5wno2w-CE-20200001825018-41357
700.0,1.2824,ARCHIVADOR DE CARTON NO. 15 CON TAPA*,ocds-5wno2w-CE-20200001825019-41357
1600.0,0.5432,"FUNDA DE BASURA SEMINDUSTRIAL NEGRA 30""X36*",ocds-5wno2w-CE-20200001824493-30573
25.0,0.9184,PAPEL HIGIENICO ESTANDAR DOBLE HOJA BLANCO 25 METROS*,ocds-5wno2w-CE-20200001825626-82877
4.0,6.60688,DETERGENTE LÍQUIDO DE ROPA DE GALÓN*,ocds-5wno2w-CE-20200001825624-82877
8.0,3.808,JABÓN LÍQUIDO ESPUMA 500 ML*,ocds-5wno2w-CE-20200001825623-82877
2.0,4.2,TRAPEADOR REDONDO DE 24-30 CM*,ocds-5wno2w-CE-20200001825620-82877
6.0,4.1104,PAPEL HIGIENICO JUMBO HOJA SIMPLE BLANCO 550 METROS*,ocds-5wno2w-CE-20200001825618-82877
5.0,1.68,GUANTES DE CAUCHO NO 8 Y MEDIO BICOLOR*,ocds-5wno2w-CE-20200001825617-82877
27.0,1.40056,ATOMIZADOR 500 CC*,ocds-5wno2w-CE-20200001824997-62519
80.0,2.8,LAVA VAJILLA 1000 GR*,ocds-5wno2w-CE-20200001823498-238940
10.0,1.674848,"FUNDA DE BASURA USO INDUSTRIAL NEGRA 35""X47""*",ocds-5wno2w-CE-20200001825000-62519
100.0,1.9376,FRANELA CORTADA 1 METRO*,ocds-5wno2w-CE-20200001824491-30573
1.0,5.8464,GRAPADORA NORMAL METALICA GRANDE*,ocds-5wno2w-CE-20200001824813-128516
200.0,0.0728,ESFEROGRAFICO AZUL PUNTA MEDIA*,ocds-5wno2w-CE-20200001824814-128516
40.0,0.5824,MARCADOR TIZA LIQUIDA PUNTA GRUESA VARIOS COLORES*,ocds-5wno2w-CE-20200001824815-128516
20.0,2.1728,SEPARADORES PLASTICOS A4 FUNDA 12 MESES*,ocds-5wno2w-CE-20200001824816-128516
23.0,33.6,LENCERIA HOSPITALARIA,ocds-5wno2w-CE-20200001824817-2470
23.0,16.8,LENCERIA HOSPITALARIA,ocds-5wno2w-CE-20200001824818-2470
23.0,5.6,LENCERIA HOSPITALARIA,ocds-5wno2w-CE-20200001824820-2470
300.0,1.5008,PAPEL HIGIENICO JUMBO DOBLE HOJA BLANCO 250 METROS*,ocds-5wno2w-CE-20200001824821-78568
500.0,,LDH,ocds-5wno2w-SIE-DD11D06-2020-38702
4.0,0.672,MARCADOR PUNTA FINA NEGRO*,ocds-5wno2w-CE-20200001825006-942610
4.0,0.6944,MARCADOR PUNTA FINA AZUL*,ocds-5wno2w-CE-20200001825005-942610
708.0,1.0864,GUANTES DE CAUCHO NO 8 Y MEDIO BICOLOR*,ocds-5wno2w-CE-20200001825004-101045
220.0,31.4048,SERVICIO DE DESBROCE Y MANTENIMIENTO DE LINEAS DE ALTA TENSIÓN,ocds-5wno2w-CE-20200001825003-3233
6.0,8.804208,ALCOHOL ANTISEPTICO  GALON,ocds-5wno2w-CE-20200001825002-62519
1.0,34500.0,CONTRATACIÓN DE ESPACIOS PUBLICITARIOS PARA LOS ANUNCIOS DE RADIO Y TELEVISIÓN DEL CLIENTE EN LAS EMISORAS Y CANALES ELEGIDOS O SUGERIDOS POR LA AGENCIA,ocds-5wno2w-RE-CS-GADMCS-15-20-57127
2500.0,1.288,PAPEL HIGIENICO JUMBO DOBLE HOJA BLANCO 250 METROS*,ocds-5wno2w-CE-20200001824486-30573
200.0,1.2152,PAÑO DE LIMPIEZA PARA SUPERFICIES 10 UNIDADES*,ocds-5wno2w-CE-20200001824487-30573
140.0,2.632,DETERGENTE EN POLVO FUNDA DE 2 KG*,ocds-5wno2w-CE-20200001824488-30573
140.0,2.2344,AMBIENTAL CONCENTRADO LÍQUIDO GALÓN*,ocds-5wno2w-CE-20200001824489-30573
40.0,4.7712,CERA LIQUIDA PARA PISOS ANTIDESLIZANTE GALÓN*,ocds-5wno2w-CE-20200001824490-30573
3.0,6.0592,TRAPEADOR DE PLANO DE 30 - 40 CM*,ocds-5wno2w-CE-20200001825001-62519
640.0,1.3664,PAPEL HIGIENICO JUMBO DOBLE HOJA BLANCO 250 METROS*,ocds-5wno2w-CE-20200001823500-238940
200.0,0.5376,AMBIENTAL EN PASTILLAS UNIDAD*,ocds-5wno2w-CE-20200001823501-238940
80.0,0.952,JABÓN DE TOCADOR EN BARRA 125 GR*,ocds-5wno2w-CE-20200001824103-2662
15.0,23.3856,DISPENSADOR DE GEL ALCOHOL*,ocds-5wno2w-CE-20200001824104-2662
3.0,2.90976,ESCOBA DE PLASTICO FIBRA SUAVE*,ocds-5wno2w-CE-20200001824993-62519
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824992-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824991-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824990-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823899-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824989-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823898-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823897-362824
1.0,,OTROS ACCESORIOS,ocds-5wno2w-SIE-GPM-016-2020-2609
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823896-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823895-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823894-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823893-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823892-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823891-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823890-362824
80.0,1.3328,PAPEL TOALLA DE MANOS BLANCO EN Z 150 UNIDADES*,ocds-5wno2w-CE-20200001824102-2662
150.0,0.112,PASTAS TRANSPARENTES A-4*,ocds-5wno2w-CE-20200001824894-2625
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824825-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824826-362824
90.0,0.168,CINTA ADHESIVA TRANSPARENTE 18 X 50 YDAS*,ocds-5wno2w-CE-20200001825545-35256
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824911-362824
57.0,19.98,CANASTA DE PRODUCTOS ALIMENTICIOS-FRUTAS FRESCAS,ocds-5wno2w-CE-20200001824910-2670
53.0,46.58,CANASTA DE PRODUCTOS CARNICOS Y HUEVOS,ocds-5wno2w-CE-20200001824910-2670
17.0,50.44,CANASTA DE PRODUCTOS CARNICOS Y HUEVOS,ocds-5wno2w-CE-20200001824910-2670
110.0,14.616,"OTROS PRODUCTOS A BASE DE CONSTITUYENTES NATURALES DE LA LECHE, INCLUSO AZUCARADOS O EDULCORADOS DE OTRO MODO N.C.P.:",ocds-5wno2w-CE-20200001824910-2670
18.0,16.43,"OTROS ALMIDONES: ALMIDON DE ARROZ, DE ARRURRUZ, DE PALMA DE SAGU, DE GRANOS DE OTROS CEREALES",ocds-5wno2w-CE-20200001824910-2670
57.0,17.85,CANASTA DE PRODUCTOS ALIMENTICIOS-LEGUMBRES-VERDURAS-HORTALIZAS FRESCAS,ocds-5wno2w-CE-20200001824910-2670
4.0,427.3696,CANASTA DE ESPECIAS PURAS-PRODUCTOS PROCESADOS,ocds-5wno2w-CE-20200001824910-2670
800.0,0.0784,CARPETAS FOLDER DE CARTULINA MANILA (VINCHA INCLUIDA)*,ocds-5wno2w-CE-20200001824909-2625
50.0,0.0784,ESFEROGRAFICO NEGRO PUNTA FINA*,ocds-5wno2w-CE-20200001824896-2625
100.0,0.168,CINTA ADHESIVA TRANSPARENTE 18 X 50 YDAS*,ocds-5wno2w-CE-20200001824895-2625
120.0,3.36,AMBIENTAL CONCENTRADO LÍQUIDO GALÓN*,ocds-5wno2w-CE-20200001824094-2662
210.0,0.5488,AMBIENTAL EN PASTILLAS UNIDAD*,ocds-5wno2w-CE-20200001824095-2662
80.0,2.6768,DETERGENTE EN POLVO FUNDA DE 2 KG*,ocds-5wno2w-CE-20200001824097-2662
8.0,5.04,PAPEL TOALLA DE MANOS BLANCO ROLLO 100 METROS*,ocds-5wno2w-CE-20200001824098-2662
540.0,1.3664,PAPEL HIGIENICO JUMBO DOBLE HOJA BLANCO 250 METROS*,ocds-5wno2w-CE-20200001824099-2662
10.0,19.5328,DISPENSADOR DE JABON LIQUIDO CON BOTELLA RELLENABLE HASTA DE 800 ML*,ocds-5wno2w-CE-20200001824100-2662
40.0,1.75728,DESINFECTANTE AMONIO CUATERNARIO GALÓN*,ocds-5wno2w-CE-20200001824101-2662
10.0,2.24,LAVA VAJILLA LIQUIDO DE LITRO*,ocds-5wno2w-CE-20200001825615-82877
1.0,46411.98,"PARTES Y PIEZAS DE LAS MAQUINAS (EXCEPTO MAQUINAS HERRAMIENTAS) PARA CLASIFICAR, CRIBAR, SEPARAR, LAVAR, TRITURAR, PULVERIZAR, MEZCLAR O AMASAR TIERRA, PIEDRA, MENAS U OTRAS SUBSTANCIAS MINERALES SOLIDAS (INCLUSO POLVOS Y PASTAS), MAQUINAS PARA AGLOMERAR,",ocds-5wno2w-RE-003CP-GADCM-2020-2896
4.0,11.3792,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20200001825343-58415
65.0,18.2224,UNIFORME DE OFICINA,ocds-5wno2w-CE-20200001825342-3203
21.0,64.7472,UNIFORME DE OFICINA,ocds-5wno2w-CE-20200001825342-3203
22.0,22.6464,UNIFORME DE OFICINA,ocds-5wno2w-CE-20200001825342-3203
43.0,32.816,UNIFORME DE OFICINA,ocds-5wno2w-CE-20200001825342-3203
30000.0,,LENTES OFTALMICOS,ocds-5wno2w-SIE-MIMG-018-2020-44856
1.0,,"SERVICIOS DE SUMINISTROS DE UNA CONEXION DIRECTA A INTERNET. EL PROVEEDOR DE SERVICIOS DE INTERNET TAMBIEN PUEDE PROPORCIONAR LOS SERVICIOS LIBRES JUNTO CON EL ACCESO DE INTERNET COMO EL CORREO ELECTRONICO, ESPACIO PARA LA PAGINA WEB DEL CLIENTE, Y LAS HE",ocds-5wno2w-SIE-MIMG-012-2020-44856
1.0,,"PARTES Y PIEZAS DE LAS MAQUINAS Y APARATOS PARA SOLDADURA BLANDA, FUERTE Y AUTOGENA, CON O SIN CAPACIDAD PARA HACER CORTES, MAQUINAS Y APARATOS DE FUNCIONAMIENTO A GAS PARA TEMPLADO DE SUPERFICIE: BRAZOS ARTICULADOS .",ocds-5wno2w-SIE-ESPOLTECH-15-20-375899
80.0,0.2576,SEÑALADORES TIPO BANDERITAS*,ocds-5wno2w-CE-20200001824887-2625
10.0,0.4928,MARCADOR PARA CD*,ocds-5wno2w-CE-20200001824885-2625
20.0,0.224,CLIPS STANDAR 25 MM METALICOS*,ocds-5wno2w-CE-20200001825149-337824
20.0,0.2912,TINTA CORRECTORA TIPO ESFERO*,ocds-5wno2w-CE-20200001825150-337824
10.0,0.2688,CINTA DE EMBALAJE TRANSPARENTE 2 PULGADAS X 40 YDAS*,ocds-5wno2w-CE-20200001825151-337824
300.0,0.7616,"FUNDA DE BASURA SEMINDUSTRIAL VERDE 30""X36*",ocds-5wno2w-CE-20200001823503-238940
30.0,0.5824,CEPILLO DE MANO CON AGARRADERA*,ocds-5wno2w-CE-20200001823502-238940
300.0,0.059584,ESFEROGRAFICO AZUL PUNTA FINA*,ocds-5wno2w-CE-20200001824893-2625
8.0,0.392,CARTULINA A 4 VARIOS COLORES*,ocds-5wno2w-CE-20200001824118-43626
15.0,0.728,TIJERA GRANDE DE 8 PULG.*,ocds-5wno2w-CE-20200001824117-43626
600.0,0.4256,CD S GRABABLES CON CAJA CD-R*,ocds-5wno2w-CE-20200001824116-43626
25.0,2.2176,"NOTAS ADHESIVAS CUBO DE 5 COLORES 3X3""*",ocds-5wno2w-CE-20200001824115-43626
120.0,1.0864,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS*,ocds-5wno2w-CE-20200001824114-43626
12.0,0.4592,ESTILETE (REFORZADO PUNTA METALICA)*,ocds-5wno2w-CE-20200001824113-43626
500.0,0.038976,SOBRE MANILA F3*,ocds-5wno2w-CE-20200001824112-43626
1.0,,"SERVICIOS COMERCIALES AL POR MAYOR PRESTADOS A COMISION O POR CONTRATO, DE EQUIPO DE RADIO ",ocds-5wno2w-SIE-EPMR-2020-002-322368
50.0,0.2128,NOTAS ADHESIVAS GRANDES 3X3 PULG*,ocds-5wno2w-CE-20200001824892-2625
2.0,1.176,ESPIRALES A-4 DE 12 MM PAQUETE X 50U*,ocds-5wno2w-CE-20200001824891-2625
2.0,0.952,ESPIRALES A-4 DE 7 MM PAQUETE X 50 U*,ocds-5wno2w-CE-20200001824890-2625
150.0,0.2688,CINTA DE EMBALAJE TRANSPARENTE 2 PULGADAS X 40 YDAS*,ocds-5wno2w-CE-20200001824889-2625
90.0,,COMPUTADORES DE ESCRITORIO,ocds-5wno2w-SIE-EPEMAPAA-006-20-545597
800.0,1.092,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS*,ocds-5wno2w-CE-20200001825020-41357
12.0,0.3136,BORRADOR DE PIZARRÓN (MADERA Y TELA)*,ocds-5wno2w-CE-20200001825021-41357
100.0,0.06272,SOBRE MANILA F6*,ocds-5wno2w-CE-20200001825022-41357
100.0,3.136,AMBIENTAL VARIAS FRAGANCIAS EN AEROSOL 400 CC*,ocds-5wno2w-CE-20200001824595-96750
19.0,0.2352,ESPONJA PARA LAVAR PLATOS FIBRA SUAVE VERDE*,ocds-5wno2w-CE-20200001824596-96750
260.0,8.6576,GEL ALCOHOL ANTISEPTICO GALON,ocds-5wno2w-CE-20200001823474-53390
1079.0,10.789744,GEL ALCOHOL ANTISEPTICO GALON,ocds-5wno2w-CE-20200001825341-537675
45.0,1.456,ESCOBA DE PLASTICO FIBRA SUAVE*,ocds-5wno2w-CE-20200001824093-2662
170.0,0.4928,"FUNDA DE BASURA DOMESTICA NEGRA 23""X28""*",ocds-5wno2w-CE-20200001824092-2662
35.0,1.7472,"CLORO LIQUIDO AL 5 POR CIENTO, GALÓN*",ocds-5wno2w-CE-20200001824091-2662
12.0,3.24576,INSECTICIDA AEROSOL 400 CC,ocds-5wno2w-CE-20200001825339-40764
1.0,24000.0,CONTRATACIÓN DE ESPACIOS PUBLICITARIOS PARA LOS ANUNCIOS DE RADIO Y TELEVISIÓN DEL CLIENTE EN LAS EMISORAS Y CANALES ELEGIDOS O SUGERIDOS POR LA AGENCIA,ocds-5wno2w-RE-GADMSC-2020-001-2571
1.0,,PUNTO DE SERVICIO INSTITUCIONAL  DE 12 HORAS - LUNES A DOMINGO NOCTURNO CON ARMA LETAL,ocds-5wno2w-SIE-DD06D02-005-2020-537214
73.0,0.8624,CERA PARA DEDOS/CREMA CONTAR BILLETES (GRANDE)*,ocds-5wno2w-CE-20200001824860-451939
5.0,,TONER ,ocds-5wno2w-SIE-APE-005-2020-71441
12.0,1.3664,ANTISARRO LITRO*,ocds-5wno2w-CE-20200001824593-96750
2.0,2.265872,FRANELA CORTADA 1 METRO*,ocds-5wno2w-CE-20200001824557-91555
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824669-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824670-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824671-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824672-362824
150.0,1.2208,ESCOBA DE PLASTICO FIBRA SUAVE*,ocds-5wno2w-CE-20200001823462-53390
95.0,1.064,GUANTES DE CAUCHO NO 8 Y MEDIO BICOLOR*,ocds-5wno2w-CE-20200001823463-53390
1500.0,1.3664,PAPEL HIGIENICO JUMBO DOBLE HOJA BLANCO 250 METROS*,ocds-5wno2w-CE-20200001823465-53390
95.0,1.1984,GUANTES DE CAUCHO NO 8 BICOLOR*,ocds-5wno2w-CE-20200001823466-53390
150.0,0.504,"FUNDA DE BASURA DOMESTICA ROJA 23""X28""*",ocds-5wno2w-CE-20200001823468-53390
100.0,2.6096,"FUNDA DE BASURA USO INDUSTRIAL AMARILLA 35""X47""*",ocds-5wno2w-CE-20200001823470-53390
150.0,3.4944,JABÓN LÍQUIDO PARA RECARGAR GALÓN*,ocds-5wno2w-CE-20200001823471-53390
150.0,12.1968,"SET DE MOPA (MANGO, BASE, MOPA) DE 46 CM*",ocds-5wno2w-CE-20200001823472-53390
100.0,0.4424,"FUNDA DE BASURA DOMESTICA NEGRA 23""X28""*",ocds-5wno2w-CE-20200001823473-53390
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824824-362824
20.0,2.24,FRANELA CORTADA 1 METRO*,ocds-5wno2w-CE-20200001824592-96750
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824668-362824
12.0,2.968,GRAPADORA NORMAL METALICA MEDIANA*,ocds-5wno2w-CE-20200001823966-127033
80.0,0.224,GRAPAS 26/6 CAJA DE 1000 U*,ocds-5wno2w-CE-20200001823967-127033
6.0,8.008,FLASH MEMORY 32 GB*,ocds-5wno2w-CE-20200001823968-127033
700.0,2.8784,RESMA DE PAPEL BOND A4 DE 75 GR*,ocds-5wno2w-CE-20200001823969-127033
41.0,0.0784,SACAPUNTAS PEQUENO METALICO 1 SERVICIO*,ocds-5wno2w-CE-20200001823970-127033
48.0,0.9856,PARES DE PILAS AAA (ALCALINA)*,ocds-5wno2w-CE-20200001823971-127033
6.0,0.168,ESFEROGRAFICO NEGRO PUNTA FINA*,ocds-5wno2w-CE-20200001823817-114954
24.0,0.6048,MARCADOR PERMANENTE NEGRO PUNTA GRUESA*,ocds-5wno2w-CE-20200001823816-114954
2.0,7.504,LIGAS 8 CM FUNDA DE 1 KG*,ocds-5wno2w-CE-20200001823815-114954
5.0,0.56,CINTA DE EMPAQUE 48X80 YDAS COLOR TRANSPARENTE*,ocds-5wno2w-CE-20200001823814-114954
792.0,8.804208,ALCOHOL ANTISEPTICO  GALON,ocds-5wno2w-CE-20200001825346-20291
1.0,130000.0,"SERVICIOS DE PLANIFICACION, CREACION Y EJECUCION DE LA TOTALIDAD O DE PARTE DE LAS CAMPANAS DE PUBLICIDAD, INCLUIDA LA SELECCION DE LOS MEDIOS DE INFORMACION QUE SE VAN A UTILIZAR, EL DISENO DE ANUNCIOS, ILUSTRACIONES, CARTELES, ETC., CONFECCION DE GUIONE",ocds-5wno2w-RE-EECS-PE-005-2020-56835
6.0,0.168,ESFEROGRAFICO AZUL PUNTA FINA*,ocds-5wno2w-CE-20200001823813-114954
10.0,0.2464,GRAPAS 26/6 CAJA DE 1000 U*,ocds-5wno2w-CE-20200001823812-114954
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001825347-362824
4.0,1.6128,CEPILLO PARA SANITARIO CON BASE PLÁSTICA*,ocds-5wno2w-CE-20200001824286-247566
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823841-362824
5.0,1.232,TABLA PARA APUNTES (APOYAMANOS) PLÁSTICO*,ocds-5wno2w-CE-20200001824129-43626
5.0,0.2464,BORRADOR DE PIZARRÓN (MADERA Y TELA)*,ocds-5wno2w-CE-20200001824130-43626
10.0,1.1648,MASKING DE 2 PULG. X 40 YARDAS MULTIUSO*,ocds-5wno2w-CE-20200001824927-433266
10.0,0.4144,CINTA DE EMBALAJE TRANSPARENTE 2 PULGADAS X 40 YDAS*,ocds-5wno2w-CE-20200001824926-433266
1.0,392.1232,ARCHIVADOR BAJO CARPETAS COLGANTES,ocds-5wno2w-CE-20200001824925-433266
1670.0,1.3552,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20200001824924-2789
10.0,0.3472,CARPETAS PLASTICAS UN LADO TRANSPARENTE*,ocds-5wno2w-CE-20200001824131-43626
20.0,0.5376,CLIPS MARIPOSA CAJA DE 50 UNIDADES*,ocds-5wno2w-CE-20200001824132-43626
112.0,8.8032,ALCOHOL ANTISEPTICO  GALON,ocds-5wno2w-CE-20200001824923-585268
114.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-HBO-038-2020-YA-40576
30.0,20.4064,DISPENSADOR DE JABON LIQUIDO CON BOTELLA RELLENABLE HASTA DE 800 ML*,ocds-5wno2w-CE-20200001825337-40764
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824922-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824921-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824920-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824919-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824918-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823846-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823845-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823844-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823843-362824
