quantity,item_value,description,ocid
1.0,375009.4222,INSTALACIONES DE FUTBOL,ocds-5wno2w-COTO-GMCM-05-2021-2689
1.0,,EQUIPOS DE VISUALIZACION CON CAMARAS DE VIDEO,ocds-5wno2w-CSCG-SIE-020-2021-64127
1.0,22425.82,SEGURO MULTIRIESGO,ocds-5wno2w-LICS-UITEY-002-2021-541976
1.0,1998914.06,PUNTO DE SERVICIO INSTITUCIONAL  DE 24 HORAS PERMANENTE CON ARMA LETAL,ocds-5wno2w-LICS-ESPOL-001-2021-26822
6.0,479.0,COMPUTADORAS DE ESCRITORIO  PERFIL 1.2,ocds-5wno2w-MCB-BI21-006-2021-102915
1.0,4530.0,"GORRO QUIRURGICO, PLEGABLE",ocds-5wno2w-MCB-HB-1BI-009-2021-138120
1.0,8992.0,"SERVICIOS DE MANTENIMIENTO, REPARACION Y ATENCION DEL EQUIPO DE  COMPUTACION  (INFORMATICA)",ocds-5wno2w-MCBS-002-SZA-2021-50866
1.0,50000.0,"SERVICIOS GENERALES DE CONSTRUCCION  EN CARRETERAS (EXCEPTO CARRETERAS SOBREELEVADAS), CALLES",ocds-5wno2w-MCO-GADMSJY-013-2021-128490
1.0,8674.43,OTRAS OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-MCO_GADPCHA_1-2021-143449
1.0,119878.9824,OTRAS OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-MCO-GADNOBOA-03-2021-112325
1.0,23472.36,OTRAS OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-MCO-GADPRAN-2021-001-124684
1.0,43310.29,OTRAS OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-MCO-GADPRM_001-2021-121117
1.0,1244.0,SERVICIOS DE SUMINISTROS DE INFORMACION EN LINEA DE LOS SITIOS WEB,ocds-5wno2w-PRE-ESPOCH-UCP-38-21-53390
1.0,41052.04,VENTA DE BILLETES DE VIAJE,ocds-5wno2w-MCS-ISSPOL-03-2021-3201
1.0,80000.0,"SERVICIOS DE PLANIFICACION, CREACION Y EJECUCION DE LA TOTALIDAD O DE PARTE DE LAS CAMPANAS DE PUBLICIDAD, INCLUIDA LA SELECCION DE LOS MEDIOS DE INFORMACION QUE SE VAN A UTILIZAR, EL DISENO DE ANUNCIOS, ILUSTRACIONES, CARTELES, ETC., CONFECCION DE GUIONE",ocds-5wno2w-RECOMPSMIMG-002-2021-44856
1.0,94576.98,"OTRAS PARTES Y PIEZAS PARA APARATOS ELECTRICOS PARA EMPALME, CORTE, PROTECCION DE CONEXION DE CIRCUITOS ELECTRICOS, PARA VOLTAJES IGUALES O SUPERIORES A 1000 V, CUADROS, PANELES (INCLUSO PANELES DE CONTROL NUMERICO), CONSOLAS, MESAS, CAJAS Y OTRASBASES",ocds-5wno2w-RE-EEPGSA-01-2021-3208
14.0,180.0,SERVICIOS DE DIFUSION DE MUESTRAS Y OTRO MATERIAL PUBLICITARIO,ocds-5wno2w-RE-EPMT-SD-17-2021-479584
1.0,2535.8,SELECCION DE LOS MEDIOS DE INFORMACION QUE SE VAN A UTILIZAR,ocds-5wno2w-RE-FMBC-005-2021-247566
1.0,41000.0,SERVICIOS DE ACTUACION DE ARTISTAS,ocds-5wno2w-RE-GADCG-018-2021-89167
1.0,7539.69,SERVICIOS DE SUMINISTROS DE INFORMACION EN LINEA DE BASE DE DATOS,ocds-5wno2w-RE-ESPE-023-2021-30573
1.0,136336.31,ASFALTADO DE VIAS,ocds-5wno2w-RE-GADPO-OP-38-2021-29112
1.0,75294.51,SERVICIOS INTEGRADOS DE INGENIERIA PARA  INSTALACIONES DE ESPARCIMIENTO AL AIRE LIBRE,ocds-5wno2w-RE-GADPC-004-2021-35256
1.0,3300.0,SERVICIOS DE VENTA O ARRENDAMIENTO DE ESPACIOS O TIEMPOS PARA ANUNCIOS DE PUBLICIDAD  EN CARTELERAS,ocds-5wno2w-RE-HGADPCH-054-2021-2583
1.0,5972.0,"ACCESORIOS, REPUESTOS, PARTES Y PIEZAS DE MATERIALES ELECTRONICOS",ocds-5wno2w-RE-IIGE-004-2021-278371
1.0,238590.0,PRESTACION DE ASISTENCIA PARA MANTENER LOS SISTEMAS (PROGRAMAS) INFORMATICOS EN BUEN ESTADO DE FUNCIONAMIENTO. EL MANTENIMIENTO PUEDE SER CORRECTIVO O PREVENTIVO E INCLUIR SERVICIOS COMO EL MEJORAMIENTO DE LOS PROGRAMAS EXISTENTES,ocds-5wno2w-REUM-SRINAC-024-2021-2438
1.0,6606779.94,COMPUTADORES SERVIDORES A GRAN ESCALA,ocds-5wno2w-RES-EEQ-GG007-2021-3214
1.0,270427.03,SERVICIOS DE SUMINISTROS DE LAS TELECOMUNICACIONES CON ACCESO A INTERNET,ocds-5wno2w-RE-SNAI-005-2021-931020
1.0,5383999.0,PUNTO DE SERVICIO INSTITUCIONAL  DE 24 HORAS PERMANENTE CON ARMA NO LETAL,ocds-5wno2w-R-LICBS-MIMG-03-2021-44856
1.0,90000.0,SERVICIOS RELACIONADOS CON MUSICOS,ocds-5wno2w-RRE-OA-MIMG-009-2021-44856
1.0,,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",ocds-5wno2w-RSIE-CZ8D-2021-0001-446426
50.0,,SERVICIOS COMERCIALES AL POR MENOR DE  ARTICULOS DE FERRETERIA  Y HERRAMIENTAS DE MANO TIENDAS ESPECIALIZADAS,ocds-5wno2w-RSIE-GADMPS-013-2021-21123
1.0,,ABDOMINOL  2 COMPRIMIDOS,ocds-5wno2w-SIE-08D02EAS-21-2021-129463
11990.0,,"OTROS MEDICAMENTOS N.C.P. ELABORADOS EN BASE DE MEZCLAS DE DOS O MAS ELEMENTOS, PRESENTADOS EN DOSIS MEDIDAS O EN ENVASES PARA LA VENTA AL POR MAYOR O AL POR MENOR: ELEMENTOS CONSTITUYENTES CON FINES TERAPEUTICOS O PROFILACTICOS: ACEITE ALCANFORADO, ACEIT",ocds-5wno2w-SIE-12D03QM-015-2021-560052
1.0,,PUNTO DE SERVICIO INSTITUCIONAL  DE 24 HORAS PERMANENTE CON ARMA LETAL,ocds-5wno2w-SIE-2021-09D13-001-528812
1.0,,PRESTACION DE ASISTENCIA PARA MANTENER LOS SISTEMAS (PROGRAMAS) INFORMATICOS EN BUEN ESTADO DE FUNCIONAMIENTO. EL MANTENIMIENTO PUEDE SER CORRECTIVO O PREVENTIVO E INCLUIR SERVICIOS COMO EL MEJORAMIENTO DE LOS PROGRAMAS EXISTENTES,ocds-5wno2w-SIE-ANDEC-012-21-467908
1.0,,SERVICIOS COMERCIALES  AL POR MENOR DE ARTICULOS DE DEPORTE (INCLUIDAS LAS BICICLETAS) EN TIENDAS ESPECIALIZADAS,ocds-5wno2w-SIE-CBDMQ-072-2021-2525
40.0,,MANGUERAS Y ACCESORIOS CONTRA INCENCIO,ocds-5wno2w-SIE-CBQ-003-2021-159925
250000.0,,"Metformina, Sólido oral, 1 000 mg, Caja x blíster/ristra",ocds-5wno2w-SIE-CCQAHDC-006-2021-2804
93.0,,TODO EL RESTO DE LOS PRODUCTOS TERAPEUTICOS,ocds-5wno2w-SIE-CCQAHDC-024-2021-2804
1.0,,EQUIPOS Y ACCESORIOS PARA SEGURIDAD INDUSTRIAL,ocds-5wno2w-SIE-CELSUR-099-21-238940
1.0,,Metformina - Sólido oral- 500 mg,ocds-5wno2w-SIE-CZ9S-002-2021-526842
1600.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-D1706-2021-74-77149
1.0,,SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR,ocds-5wno2w-SIE-D8D1-E-S-2021-08-15195
1.0,,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS COMESTIBLES N.C.P. EN TIENDAS NO ESPECIALIZADAS,ocds-5wno2w-SIE-DD11D04-001-2021-42201
1.0,,"SERVICIO DE VIGILANCIA FISICA CON MEDIO HUMANO, SIN ARMA",ocds-5wno2w-SIE-DD19D02-006-2021-1040321
1.0,,PUNTO DE SERVICIO INSTITUCIONAL  DE 24 HORAS PERMANENTE CON ARMA NO LETAL,ocds-5wno2w-SIE-DD08D03MAE-06-21-545232
1.0,,PUNTO DE SERVICIO INSTITUCIONAL  DE 24 HORAS PERMANENTE SIN ARMA,ocds-5wno2w-SIE-DD19D03-2021-001-18340
1.0,,PUNTO DE SERVICIO INSTITUCIONAL  DE 24 HORAS PERMANENTE SIN ARMA,ocds-5wno2w-SIE-DEIBCTS-001-2021-536105
1.0,,PUNTO DE SERVICIO INSTITUCIONAL  DE 24 HORAS PERMANENTE SIN ARMA,ocds-5wno2w-SIE-EDU17D10-03-533458
1.0,,TRANSPORTE POR CARRETERA EN OTROS VEHICULOS ESPECIALIZADOS N.C.P. INCLUYE EL TRANSPORTE DE  GRAVA ALQUITRANADA,ocds-5wno2w-SIE-EDU17D12-2021-02-531270
1.0,,"OTROS APARATOS ELECTRICOS PARA CONMUTAR O PROTEGER CIRCUITOS ELECTRICOS O PARA HACER CONEXIONES A CIRCUITOS ELECTRICOS, PARA UN VOLTAJE SUPERIOR  A 1000 V:  RELES DIFERENCIALES",ocds-5wno2w-SIE-EERSSA-073-2021-3240
3.0,,GRUPOS ELECTROGENOS  CON MOTORES DE COMBUSTION INTERNA DE EMBOLO Y ENCENDIDO POR COMPRESION (MOTORES DIESEL O SEMIDIESEL).,ocds-5wno2w-SIE-EEPGSA-10-2021-3208
1.0,,ALQUILER DE EQUIPO CAMINERO,ocds-5wno2w-SIE-EPAMIL-001-2021-873202
1.0,,PRESTACION DE ASISTENCIA PARA MANTENER LOS SISTEMAS (PROGRAMAS) INFORMATICOS EN BUEN ESTADO DE FUNCIONAMIENTO. EL MANTENIMIENTO PUEDE SER CORRECTIVO O PREVENTIVO E INCLUIR SERVICIOS COMO EL MEJORAMIENTO DE LOS PROGRAMAS EXISTENTES,ocds-5wno2w-SIE-ESPE-012-2021-30573
1.0,,"ARTICULOS DE VIDRIO PARA LABORATORIO HIGIENE Y FARMACIA, ESTEN O NO GRADUADOS O CALIBRADOS DE OTRO VIDRIO CON UN COEFICIENTE DE DILATACION LINEAL INFERIOR O IGUAL A 5X10-6 POR KELVIN ENTRE 0º C. Y 300º C: BANDEJAS DE PETRI, BANOS DE HOJOS,BUTIROMETROS, ES",ocds-5wno2w-SIE-ESPOCH-UCP-05-21-53390
1.0,, SERVICIOS DE MANTENIMIENTO Y REPARACION DE OTRO EQUIPO ELECTRICO N.C.P.,ocds-5wno2w-SIE-ETAPA-PS-21-2021-312203
160.0,,REACTIVOS COMPUESTOS PARA DIAGNOSTICO O LABORATORIO N.C.P.: SOBRE SOPORTE DE PAPEL O CARTON.,ocds-5wno2w-SIE-ETAPA-CV-48-2021-312203
150.0,,N.C.P.,ocds-5wno2w-SIE-ESPOCH-UCP-96-21-53390
1.0,,"SERVICIOS DE GESTION Y ORGANIZACION DE MANIFESTACIONES DEPORTIVAS PROPORCIONADOS POR CLUBES DEPORTIVOS QUE OFRECEN LA OPORTUNIDAD DE PRACTICAR DEPORTES, COMO POR EJEMPLO CLUBES DE FUTBOL EUROPEO O AMERICANO, BOLERAS, ETC.",ocds-5wno2w-SIE-GADMCA-020-2021-2653
1.0,,SERVICIO DE DEMARCACION VERTICAL Y HORIZONTAL VIAL,ocds-5wno2w-SIE-GADMAR-002-2021-38602
100.0,,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS DE LIMPIEZA EN TIENDAS NO ESPECIALIZADAS,ocds-5wno2w-SIE-GADMCH-015-2021-43412
1070000.0,,ASFALTO NATURAL,ocds-5wno2w-SIE-GADMM-OP-07-2021-28990
1.0,,"EQUIPO DE ULTRASONIDO ALTA RESOLUCION, CON MODOS BIDIMENSIONALES, M, DOPPLER, DOPPLER COLOR Y TRIPLES",ocds-5wno2w-SIE-GADMPM-015-2021-3012
1.0,,TANQUE PARA COMBUSTIBLE,ocds-5wno2w-SIE-GADMSR-009-2021-38391
1.0,,SERVICIOS DE ALQUILER DE VEHÍCULOS DE CARGA PESADA CON CONDUCTOR,ocds-5wno2w-SIE-GADMTZ-2021-023-73164
3.0,,CASCO TIPO 2  QUE REDUCE LA FUERZA DE IMPACTO VERTICAL Y HORIZONTAL FABRICADO EN POLICARBONATO,ocds-5wno2w-SIE-GADMU-04-2021-3271
1.0,,COMPUTADORES SERVIDORES MID RANGE,ocds-5wno2w-SIE-GCC-004-2021-241858
1.0,,SERVICIOS DE MANTENIMIENTO Y REPARACION DE EQUIPO DE MEDICINA,ocds-5wno2w-SIE-HB-1BI-003-2021-138120
1.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-HAGP-048-2021-17993
1.0,,OTROS SERVICIOS DE IMPRENTA N.C.P.,ocds-5wno2w-SIE-HEEE-207-2021-52558
200.0,,SERVICIOS COMERCIALES AL POR MENOR DE  ARTICULOS DE FERRETERIA  Y HERRAMIENTAS DE MANO TIENDAS ESPECIALIZADAS,ocds-5wno2w-SIE-HEEE-177-2021-52558
1705.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-HEJCA-B-124-2021-87497
1.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-HGDC-028-2021-594674
310.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-HGL-004-2021-17082
140.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-HGL-006-2021-17082
1.0,,"Calcitriol, Sólido oral, 0,5 mcg, Caja x blíster/ristra",ocds-5wno2w-SIE-HGLTGA-053-2021-2812
18.0,,CAMILLAS DE TRANSPORTE PARA ENFERMOS,ocds-5wno2w-SIE-HGLTGA-R31-2021-2812
1.0,,Meropenem - Sólido parenteral- 1 000 mg,ocds-5wno2w-SIE-HIDJDRM-021-2021-123069
1.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-HNFIB-089-2021-29399
1.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-HPAS-010-2021-29340
2100.0,,REACTIVOS PARA ANALISIS CELULAR,ocds-5wno2w-SIE-HTD-034-2021-48853
4000.0,,TODO EL RESTO DE LOS PRODUCTOS TERAPEUTICOS,ocds-5wno2w-SIE-HPNG2-039-2021-5702
1.0,,"Calcitriol, Sólido oral, 0,5 mcg, Caja x blíster/ristra",ocds-5wno2w-SIE-IESS-HB-063-2021-102124
1.0,,"MANTENIMIENTO DE SISTEMAS, EQUIPOS E INSTALACIONES ELECTRICAS",ocds-5wno2w-SIE-IESS-DPG-007-21-39594
1.0,,RESINA (COMPOSITE) FOTOCURADO,ocds-5wno2w-SIE-IESSDPT-005-2021-39594
1.0,, INSTALACION Y MANTENIMIENTO DE CABLEADO ESTRUCTURADO,ocds-5wno2w-SIE-IGM-022-2021-36136
1.0,,GAS LICUADO DE PETROLEO - GLP,ocds-5wno2w-SIE-SERMAA-08-2021-313802
1.0,,PRESTACION DE ASISTENCIA PARA MANTENER LOS SISTEMAS (PROGRAMAS) INFORMATICOS EN BUEN ESTADO DE FUNCIONAMIENTO. EL MANTENIMIENTO PUEDE SER CORRECTIVO O PREVENTIVO E INCLUIR SERVICIOS COMO LA PRESTACION DE ASISTENCIA PARA MANTENER LOS SISTEMAS (PROGRAMAS) I,ocds-5wno2w-SIES-HEFFAA-243-2O21-43246
1.0,,"MANTENIMIENTO DE SISTEMAS, EQUIPOS E INSTALACIONES ELECTRICAS",ocds-5wno2w-SIE-SIS-CZ6-006-2021-553007
1.0,,"SERVICIOS PARA PERMITIR, OTORGAR O AUTORIZAR DE OTRA MANERA EL USO DE DERECHOS PARA UTILIZAR PROGRAMAS DE COMPUTACION, DESCRIPCION DE PROGRAMAS Y MATERIALES DE APOYO PARA SISTEMAS Y  APLICACIONES DE SOFTWARE",ocds-5wno2w-SIE-SRINAC-030-2021.-2438
1.0,,"ARTICULOS DE TALABARTERIA Y GUARNICIONERIA PARA TODA CLASE DE ANIMALES Y DE CUALQUIER MATERIAL: SILLAS DE MONTAR, ARREOS, TIRAS, RIENDAS, RODILLERAS, FRENILLOS, SUDADEROS, ALFORJAS, GUALDRAPAS PARA PERROS Y OTROS ANALOGOS.",ocds-5wno2w-SIE-UER-2021-020-2796
2.0,178.2032,ARMARIO 900MM X 350MM X 2000MM,ocds-5wno2w-CE-20210002123369-3214
35000.0,0.06,Sales de hierro + Ácido fólico,ocds-5wno2w-CE-20210002123232-123069
37206.0,1.4448,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20210002123485-128990
12000.0,12.6224,SERVICIOS DE ALMUERZOS Y REFRIGERIOS PARA INSTITUCIONES,ocds-5wno2w-CE-20210002123486-59086
1500.0,2.53,Bupivacaína hiperbárica,ocds-5wno2w-CE-20210002123436-2724
6474.0,12.6224,SERVICIOS DE ALMUERZOS Y REFRIGERIOS PARA INSTITUCIONES,ocds-5wno2w-CE-20210002123482-840348
300.0,0.295,Butilescopolamina (N-butilbromuro de hioscina),ocds-5wno2w-CE-20210002123229-123069
2240.0,0.67,Ácido tranexámico,ocds-5wno2w-CE-20210002123435-2724
6.0,136.64,MESA DE REUNIONES CIRCULAR II 900MM DE DIÁMETRO,ocds-5wno2w-CE-20210002123372-3214
2.0,100.24,MESA AUXILIAR SALA DE ESPERA,ocds-5wno2w-CE-20210002123373-3214
101.0,115.36,ESCRITORIO RECTO MINKA I 1200MM X 600,ocds-5wno2w-CE-20210002123376-3214
6.0,94.752,SILLÓN QHAPAX ,ocds-5wno2w-CE-20210002123333-3214
82.0,22.792,SILLA DE VISITA,ocds-5wno2w-CE-20210002123334-3214
5.0,189.28,SOFÁ TRIPERSONAL ,ocds-5wno2w-CE-20210002123338-3214
1.0,131.264,SOFÁ BIPERSONAL,ocds-5wno2w-CE-20210002123339-3214
2.0,94.9872,SOFÁ UNIPERSONAL,ocds-5wno2w-CE-20210002123342-3214
2100.0,0.9186,Amikacina,ocds-5wno2w-CE-20210002123244-123069
13746.0,1.4448,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20210002123481-547826
27000.0,1.5232,SERVICIOS DE LIMPIEZA Y PLANCHADO DE ROPA PARA EMPRESAS,ocds-5wno2w-CE-20210002123216-77149
500.0,6.47,Aminoácidos,ocds-5wno2w-CE-20210002123227-123069
200.0,37.2,Suero antiofídico polivalente,ocds-5wno2w-CE-20210002123228-123069
20.0,6.5818,Lidocaína,ocds-5wno2w-CE-20210002123437-2724
150.0,0.17,Haloperidol,ocds-5wno2w-CE-20210002123230-123069
50.0,2.2,Trinitrato de glicerilo (Nitroglicerina),ocds-5wno2w-CE-20210002123231-123069
310.0,0.1649,Azatioprina,ocds-5wno2w-CE-20210002123431-2724
500.0,5.699,Risperidona,ocds-5wno2w-CE-20210002123433-2724
700.0,9.99,Buprenorfina,ocds-5wno2w-CE-20210002123434-2724
36.0,74.9056,ESCRITORIO RECTO MINKA II SIN CAJONERA 1200MM X 600MM,ocds-5wno2w-CE-20210002123377-3214
1000.0,0.16999,Espironolactona,ocds-5wno2w-CE-20210002123226-123069
43.0,161.28,ESCRITORIO L MINKA I 1500MM X 1500MM,ocds-5wno2w-CE-20210002123371-3214
200.0,5.0,Salbutamol,ocds-5wno2w-CE-20210002123234-123069
4818.0,13.8208,SERVICIOS DE ALMUERZOS Y REFRIGERIOS PARA INSTITUCIONES,ocds-5wno2w-CE-20210002123331-76040
10848.0,2.83808,SERVICIOS DE ALMUERZOS Y REFRIGERIOS PARA INSTITUCIONES,ocds-5wno2w-CE-20210002123331-76040
60.0,2.67,Insulina humana (acción rápida),ocds-5wno2w-CE-20210002123246-123069
150.0,5.33,"Metilprednisolona, succinato",ocds-5wno2w-CE-20210002123247-123069
45000.0,0.0799,Amoxicilina + Ácido clavulánico,ocds-5wno2w-CE-20210002123248-123069
27.0,29.1648,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20210002123313-89167
27.0,1.12,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20210002123313-89167
417498.0,1.4448,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20210002123314-2810
10.0,2.688,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20210002123315-139340
6500.0,0.05,Ferroso sulfato,ocds-5wno2w-CE-20210002123430-2724
10.0,2.912,AMBIENTAL VARIAS FRAGANCIAS EN AEROSOL 400 CC,ocds-5wno2w-CE-20210002123187-96181
1500.0,0.05,Ferroso sulfato,ocds-5wno2w-CE-20210002123390-238940
1000.0,0.088888,Clindamicina,ocds-5wno2w-CE-20210002123438-2724
7200.0,0.16,"Multienzimas (pancreatina: amilasa, lipasa, proteasa)",ocds-5wno2w-CE-20210002123439-2724
520.0,2.67,Insulina humana NPH (acción intermedia),ocds-5wno2w-CE-20210002123245-123069
35.0,32.2448,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20210002123487-21627
10000.0,0.28,Sales de rehidratación oral: •Glucosa •Cloruro de sodio •Cloruro de potasio •Citrato trisódico dihidrato,ocds-5wno2w-CE-20210002123240-123069
2000.0,0.088888,Clindamicina,ocds-5wno2w-CE-20210002123238-123069
12000.0,0.022,Carvedilol,ocds-5wno2w-CE-20210002123239-123069
10.0,3.95,Digoxina,ocds-5wno2w-CE-20210002123233-123069
35.0,3.92,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20210002123488-21627
140.0,19.8352,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,ocds-5wno2w-CE-20210002123489-21627
175.0,15.064,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20210002123489-21627
8544.0,1.4448,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20210002123491-462114
18000.0,1.4448,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20210002123492-129983
900.0,12.6224,SERVICIOS DE ALMUERZOS Y REFRIGERIOS PARA INSTITUCIONES,ocds-5wno2w-CE-20210002123493-560052
60.0,2.2288,PAPEL HIGIENICO JUMBO DOBLE HOJA BLANCO 250 METROS,ocds-5wno2w-CE-20210002123186-96181
20.0,0.3478,"Hidrocortisona, succinato sódico",ocds-5wno2w-CE-20210002123391-238940
3000.0,0.022,Carvedilol,ocds-5wno2w-CE-20210002123440-2724
30.0,2.49,Estriol,ocds-5wno2w-CE-20210002123441-2724
650.0,1.299088,"CABLE DE AL, CABLEADO, 2 000 V, TTU, 1/0 AWG, 19 HILOS",ocds-5wno2w-CE-20210002123222-3233
2000.0,1.299088,"CABLE DE AL, CABLEADO, 2 000 V, TTU, 1/0 AWG, 19 HILOS",ocds-5wno2w-CE-20210002123223-3233
160.0,1.12,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20210002123463-44856
88.0,11.3792,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20210002123462-44856
118080.0,1.4448,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20210002123461-129983
49000.0,0.0094,Furosemida,ocds-5wno2w-CE-20210002123460-2724
24000.0,0.03671,Quetiapina,ocds-5wno2w-CE-20210002123459-2724
700.0,8.1205,Eritropoyetina,ocds-5wno2w-CE-20210002123458-2724
2400.0,0.75,Ondansetrón,ocds-5wno2w-CE-20210002123457-2724
540.0,1.045,Micofenolato,ocds-5wno2w-CE-20210002123456-2724
4400.0,0.0799,Amoxicilina + Ácido clavulánico,ocds-5wno2w-CE-20210002123455-2724
1239.0,0.873488,PAPEL TOALLA DE MANOS BLANCO EN Z 150 UNIDADES,ocds-5wno2w-CE-20210002123479-12070
13000.0,1.85472,CABLE MULTICONDUCTOR CU AISLADO 0.6 A 1KV FLEXIBLE MULTIHILO AISLAMIENTO XLPE CHAQUETA PCV 3X12 AWG,ocds-5wno2w-CE-20210002123217-3233
110.0,5.33,"Metilprednisolona, succinato",ocds-5wno2w-CE-20210002123454-2724
780.0,0.67,Ácido tranexámico,ocds-5wno2w-CE-20210002123356-224957
420.0,2.22,Amoxicilina,ocds-5wno2w-CE-20210002123355-224957
7000.0,0.05,Ferroso sulfato,ocds-5wno2w-CE-20210002123354-224957
5000.0,0.16999,Espironolactona,ocds-5wno2w-CE-20210002123341-14393
550.0,19.8352,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,ocds-5wno2w-CE-20210002123340-21092
2212.0,12.6224,SERVICIOS DE ALMUERZOS Y REFRIGERIOS PARA INSTITUCIONES,ocds-5wno2w-CE-20210002123337-131240
4160.0,0.0799,Amoxicilina + Ácido clavulánico,ocds-5wno2w-CE-20210002123336-14393
24.0,97.2608,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20210002123335-3214
50.0,0.405566,Bupivacaína (sin epinefrina),ocds-5wno2w-CE-20210002123348-224957
40.0,1.1312,CEPILLO PARA SANITARIO CON BASE PLASTICA,ocds-5wno2w-CE-20210002123477-12070
5.0,2.8784,JABON DE TOCADOR LIQUIDO CON VALVULA 1000 ML,ocds-5wno2w-CE-20210002123407-114801
600.0,0.088888,Clindamicina,ocds-5wno2w-CE-20210002123392-238940
3000.0,0.16,"Multienzimas (pancreatina: amilasa, lipasa, proteasa)",ocds-5wno2w-CE-20210002123393-238940
300.0,0.248,Clotrimazol,ocds-5wno2w-CE-20210002123394-238940
660.0,0.6,Estradiol valerato + Noretisterona enantato,ocds-5wno2w-CE-20210002123349-224957
4500.0,0.06,Sales de hierro + Ácido fólico,ocds-5wno2w-CE-20210002123350-224957
5.0,1.3776,ATOMIZADOR 500 CC,ocds-5wno2w-CE-20210002123406-114801
3500.0,0.28,Sales de rehidratación oral: •Glucosa •Cloruro de sodio •Cloruro de potasio •Citrato trisódico dihidrato,ocds-5wno2w-CE-20210002123395-238940
60.0,1.407,Permetrina,ocds-5wno2w-CE-20210002123396-238940
60.0,3.2445,Peróxido de Benzoilo,ocds-5wno2w-CE-20210002123397-238940
120.0,5.35,Dexametasona + Tobramicina,ocds-5wno2w-CE-20210002123398-238940
5.0,2.67,Insulina humana NPH (acción intermedia),ocds-5wno2w-CE-20210002123399-238940
630.0,0.45,Paracetamol,ocds-5wno2w-CE-20210002123351-224957
10.0,3.95,Digoxina,ocds-5wno2w-CE-20210002123352-224957
100.0,1.0556,Lidocaína (sin epinefrina),ocds-5wno2w-CE-20210002123353-224957
